(21066, 10858, 5134, 5126, 5116, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(21635, 10859, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(21702, 10860, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(21723, 10861, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(21891, 10862, 5134, 5126, 5116, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(21998, 10863, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(22263, 10864, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(23201, 10865, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(23314, 10866, 5155, 5156, 5148, 5132, 5114, 5098, 5079, 5063, 5054, 5047, 5032, 5024, 5025, 5016)
(24301, 10867, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(24435, 10868, 5118, 5108, 5107, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(24807, 10869, 5134, 5126, 5116, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(24913, 10870, 5001, 5011, 5021, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134)
(25123, 10871, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(26226, 10872, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(26323, 10873, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(26413, 10874, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(27147, 10875, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(27213, 10876, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(27570, 10877, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(28060, 10878, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(28301, 10879, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(28450, 10880, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(28686, 10881, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(29713, 10882, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(31202, 10883, 5118, 5108, 5107, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(31854, 10884, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(32639, 10885, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(33273, 10886, 5001, 5011, 5021, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134)
(33522, 10887, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(33525, 10888, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(33585, 10889, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(33919, 10890, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(34004, 10891, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(35041, 10892, 5134, 5126, 5116, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(35334, 10893, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(35775, 10894, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(35886, 10895, 5118, 5108, 5107, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(35921, 10896, 5134, 5126, 5116, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(36026, 10897, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(36319, 10898, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(36823, 10899, 5134, 5126, 5116, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(37133, 10900, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(37452, 10901, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(37577, 10902, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(38040, 10903, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(38787, 10904, 5001, 5011, 5021, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134)
(38992, 10905, 5134, 5126, 5116, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(39204, 10906, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(39335, 10907, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(39766, 10908, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(40911, 10909, 5155, 5156, 5148, 5132, 5114, 5098, 5079, 5063, 5054, 5047, 5032, 5024, 5025, 5016)
(41325, 10910, 5118, 5108, 5107, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(41859, 10911, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(42042, 10912, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(42771, 10913, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(42774, 10914, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(42821, 10915, 5118, 5108, 5107, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(43224, 10916, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(43795, 10917, 5155, 5156, 5148, 5132, 5114, 5098, 5079, 5063, 5054, 5047, 5032, 5024, 5025, 5016)
(43977, 10918, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(44295, 10919, 5118, 5108, 5107, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(44538, 10920, 5152, 5135, 5119, 5101, 5093, 5083, 5066, 5057, 5048, 5041, 5033, 5024, 5014, 5004)
(44651, 10921, 5001, 5011, 5021, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134)
(45215, 10922, 5118, 5108, 5107, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(46077, 10923, 5012, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134, 5142)
(46361, 10924, 5001, 5011, 5021, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134)
(46604, 10925, 5134, 5126, 5116, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(46893, 10926, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(47120, 10927, 5155, 5156, 5148, 5132, 5114, 5098, 5079, 5063, 5054, 5047, 5032, 5024, 5025, 5016)
(49490, 10928, 5118, 5108, 5107, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(49667, 10929, 5004, 5014, 5024, 5033, 5041, 5048, 5057, 5066, 5083, 5093, 5101, 5119, 5135, 5152)
(50286, 10930, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(50395, 10931, 5134, 5126, 5116, 5106, 5099, 5080, 5071, 5063, 5053, 5046, 5030, 5012, 5002)
(50616, 10932, 5001, 5011, 5021, 5030, 5046, 5053, 5063, 5079, 5089, 5099, 5106, 5116, 5126, 5134)
(10086, 10933, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(10201, 10934, 5049, 5058, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5122, 5121, 5120)
(10218, 10935, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(10399, 10936, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(10868, 10937, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(11016, 10938, 5137, 5130, 5122, 5113, 5105, 5098, 5079, 5063, 5054, 5055, 5056, 5048)
(11571, 10939, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(11729, 10940, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(12259, 10941, 5152, 5135, 5119, 5101, 5093, 5083, 5066, 5057, 5056, 5055, 5054, 5053, 5046, 5038)
(12395, 10942, 5137, 5130, 5122, 5113, 5105, 5098, 5079, 5063, 5054, 5055, 5056, 5048)
(12415, 10943, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(12608, 10944, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(12677, 10945, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(12783, 10946, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(12997, 10947, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(13032, 10948, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(13191, 10949, 5135, 5119, 5101, 5093, 5083, 5066, 5057, 5056, 5055, 5054, 5053, 5046, 5038, 5045)
(13390, 10950, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(13581, 10951, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(14036, 10952, 5049, 5058, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5122, 5121, 5120)
(14096, 10953, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(14150, 10954, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(14365, 10955, 5120, 5121, 5122, 5123, 5124, 5125, 5116, 5107, 5100, 5092, 5093, 5084, 5067, 5049)
(14834, 10956, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(14925, 10957, 5120, 5121, 5122, 5123, 5124, 5125, 5116, 5107, 5100, 5092, 5093, 5084, 5067, 5049)
(15605, 10958, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(16249, 10959, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(16339, 10960, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(16477, 10961, 5152, 5135, 5119, 5101, 5093, 5083, 5066, 5057, 5056, 5055, 5054, 5053, 5046, 5038)
(16557, 10962, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(16699, 10963, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(16831, 10964, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(17031, 10965, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(17145, 10966, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(17437, 10967, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(18055, 10968, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(18219, 10969, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(18489, 10970, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(18502, 10971, 5152, 5135, 5119, 5101, 5093, 5083, 5066, 5057, 5056, 5055, 5054, 5053, 5046, 5038)
(18879, 10972, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(19054, 10973, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(19221, 10974, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(19300, 10975, 5126, 5125, 5124, 5114, 5105, 5104, 5096, 5086, 5077, 5060, 5050, 5043, 5037, 5029)
(19770, 10976, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(19906, 10977, 5126, 5125, 5124, 5114, 5105, 5104, 5096, 5086, 5077, 5060, 5050, 5043, 5037, 5029)
(20024, 10978, 5049, 5058, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5122, 5121, 5120)
(20195, 10979, 5137, 5130, 5122, 5113, 5105, 5098, 5079, 5063, 5054, 5055, 5056, 5048)
(20285, 10980, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(21173, 10981, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(21395, 10982, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(21401, 10983, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(21530, 10984, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(21583, 10985, 5126, 5125, 5124, 5114, 5105, 5104, 5096, 5086, 5077, 5060, 5050, 5043, 5037, 5029)
(21640, 10986, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(22228, 10987, 5126, 5125, 5124, 5114, 5105, 5104, 5096, 5086, 5077, 5060, 5050, 5043, 5037, 5029)
(22681, 10988, 5120, 5121, 5122, 5123, 5124, 5125, 5116, 5107, 5100, 5092, 5093, 5084, 5067, 5049)
(22699, 10989, 5137, 5130, 5122, 5113, 5105, 5098, 5079, 5063, 5054, 5055, 5056, 5048)
(22771, 10990, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(22831, 10991, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(23038, 10992, 5126, 5125, 5124, 5114, 5105, 5104, 5096, 5086, 5077, 5060, 5050, 5043, 5037, 5029)
(23264, 10993, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(23547, 10994, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(23747, 10995, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(23840, 10996, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(23986, 10997, 5137, 5130, 5122, 5113, 5105, 5098, 5079, 5063, 5054, 5055, 5056, 5048)
(24133, 10998, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(24143, 10999, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(24213, 11000, 5126, 5125, 5124, 5114, 5105, 5104, 5096, 5086, 5077, 5060, 5050, 5043, 5037, 5029)
(24661, 11001, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(24854, 11002, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(25144, 11003, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(25439, 11004, 5135, 5119, 5101, 5093, 5083, 5066, 5057, 5056, 5055, 5054, 5053, 5046, 5038, 5045)
(26272, 11005, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(26423, 11006, 5137, 5130, 5122, 5113, 5105, 5098, 5079, 5063, 5054, 5055, 5056, 5048)
(26448, 11007, 5126, 5125, 5124, 5114, 5105, 5104, 5096, 5086, 5077, 5060, 5050, 5043, 5037, 5029)
(26478, 11008, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(26818, 11009, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(26849, 11010, 5049, 5058, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5122, 5121, 5120)
(27328, 11011, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(27665, 11012, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(27780, 11013, 5135, 5119, 5101, 5093, 5083, 5066, 5057, 5056, 5055, 5054, 5053, 5046, 5038, 5045)
(28062, 11014, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(28535, 11015, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(28785, 11016, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(28993, 11017, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(29403, 11018, 5135, 5119, 5101, 5093, 5083, 5066, 5057, 5056, 5055, 5054, 5053, 5046, 5038, 5045)
(29443, 11019, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(29771, 11020, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(30207, 11021, 5152, 5135, 5119, 5101, 5093, 5083, 5066, 5057, 5056, 5055, 5054, 5053, 5046, 5038)
(30226, 11022, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(30309, 11023, 5126, 5125, 5124, 5114, 5105, 5104, 5096, 5086, 5077, 5060, 5050, 5043, 5037, 5029)
(30340, 11024, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(30393, 11025, 5126, 5125, 5124, 5114, 5105, 5104, 5096, 5086, 5077, 5060, 5050, 5043, 5037, 5029)
(30807, 11026, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(31109, 11027, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(31302, 11028, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(31346, 11029, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(31375, 11030, 5137, 5130, 5122, 5113, 5105, 5098, 5079, 5063, 5054, 5055, 5056, 5048)
(31943, 11031, 5137, 5130, 5122, 5113, 5105, 5098, 5079, 5063, 5054, 5055, 5056, 5048)
(32660, 11032, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(32867, 11033, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(32937, 11034, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(33690, 11035, 5126, 5125, 5124, 5114, 5105, 5104, 5096, 5086, 5077, 5060, 5050, 5043, 5037, 5029)
(34400, 11036, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(35268, 11037, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(35285, 11038, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(35346, 11039, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(35428, 11040, 5120, 5121, 5122, 5123, 5124, 5125, 5116, 5107, 5100, 5092, 5093, 5084, 5067, 5049)
(35605, 11041, 5049, 5058, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5122, 5121, 5120)
(35732, 11042, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(35783, 11043, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(36195, 11044, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(36515, 11045, 5135, 5119, 5101, 5093, 5083, 5066, 5057, 5056, 5055, 5054, 5053, 5046, 5038, 5045)
(37196, 11046, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(37212, 11047, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(37491, 11048, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(38186, 11049, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(38970, 11050, 5137, 5130, 5122, 5113, 5105, 5098, 5079, 5063, 5054, 5055, 5056, 5048)
(39707, 11051, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(39761, 11052, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(39914, 11053, 5120, 5121, 5122, 5123, 5124, 5125, 5116, 5107, 5100, 5092, 5093, 5084, 5067, 5049)
(39925, 11054, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(40117, 11055, 5152, 5135, 5119, 5101, 5093, 5083, 5066, 5057, 5056, 5055, 5054, 5053, 5046, 5038)
(40244, 11056, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(40250, 11057, 5033, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(40422, 11058, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(41147, 11059, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(41358, 11060, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(41419, 11061, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(41572, 11062, 5049, 5058, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5122, 5121, 5120)
(41600, 11063, 5137, 5130, 5122, 5113, 5105, 5098, 5079, 5063, 5054, 5055, 5056, 5048)
(41784, 11064, 5049, 5058, 5057, 5056, 5055, 5054, 5063, 5079, 5088, 5097, 5113, 5122, 5121, 5120)
(41935, 11065, 5120, 5121, 5122, 5123, 5124, 5125, 5116, 5107, 5100, 5092, 5093, 5084, 5067, 5049)
(42694, 11066, 5107, 5106, 5099, 5080, 5071, 5079, 5088, 5087, 5086, 5077, 5060, 5050, 5043, 5028)
(43110, 11067, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(43122, 11068, 5044, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(43498, 11069, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(43791, 11070, 5025, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154)
(43821, 11071, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(44107, 11072, 5067, 5084, 5101, 5109, 5108, 5107, 5116, 5125, 5124, 5132, 5148, 5156, 5155, 5154)
(44225, 11073, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
(44254, 11074, 5050, 5060, 5077, 5086, 5087, 5097, 5105, 5114, 5124, 5133, 5140, 5141, 5150, 5160)
(44539, 11075, 5024, 5032, 5047, 5054, 5063, 5079, 5088, 5097, 5113, 5131, 5147, 5155, 5154, 5153)
